year,ticker,canonical_stock_id,valid_from,valid_to,source_name,source_url
2022,ENPH,NASDAQ100:ENPH,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,EXC,NASDAQ100:EXC,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,FANG,NASDAQ100:FANG,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,FAST,NASDAQ100:FAST,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,FTNT,NASDAQ100:FTNT,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,GEHC,NASDAQ100:GEHC,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,GFS,NASDAQ100:GFS,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,GILD,NASDAQ100:GILD,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,GOOG,NASDAQ100:GOOG,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,GOOGL,NASDAQ100:GOOGL,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,HON,NASDAQ100:HON,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,IDXX,NASDAQ100:IDXX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ILMN,NASDAQ100:ILMN,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,INTC,NASDAQ100:INTC,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,INTU,NASDAQ100:INTU,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ISRG,NASDAQ100:ISRG,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,JD,NASDAQ100:JD,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,KDP,NASDAQ100:KDP,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,KHC,NASDAQ100:KHC,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,KLAC,NASDAQ100:KLAC,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,LCID,NASDAQ100:LCID,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,LRCX,NASDAQ100:LRCX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,LULU,NASDAQ100:LULU,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MAR,NASDAQ100:MAR,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MCHP,NASDAQ100:MCHP,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MDLZ,NASDAQ100:MDLZ,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MELI,NASDAQ100:MELI,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,META,NASDAQ100:META,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MNST,NASDAQ100:MNST,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MRNA,NASDAQ100:MRNA,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MRVL,NASDAQ100:MRVL,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MSFT,NASDAQ100:MSFT,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,MU,NASDAQ100:MU,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,NFLX,NASDAQ100:NFLX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,NVDA,NASDAQ100:NVDA,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,NXPI,NASDAQ100:NXPI,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ODFL,NASDAQ100:ODFL,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ON,NASDAQ100:ON,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ORLY,NASDAQ100:ORLY,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PANW,NASDAQ100:PANW,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PAYX,NASDAQ100:PAYX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PCAR,NASDAQ100:PCAR,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PDD,NASDAQ100:PDD,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PEP,NASDAQ100:PEP,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,PYPL,NASDAQ100:PYPL,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,QCOM,NASDAQ100:QCOM,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,REGN,NASDAQ100:REGN,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ROST,NASDAQ100:ROST,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,SBUX,NASDAQ100:SBUX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,SGEN,NASDAQ100:SGEN,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,SIRI,NASDAQ100:SIRI,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,SNPS,NASDAQ100:SNPS,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,TEAM,NASDAQ100:TEAM,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,TMUS,NASDAQ100:TMUS,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,TSLA,NASDAQ100:TSLA,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,TTD,NASDAQ100:TTD,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,TXN,NASDAQ100:TXN,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,VRSK,NASDAQ100:VRSK,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,VRTX,NASDAQ100:VRTX,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,WBA,NASDAQ100:WBA,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,WBD,NASDAQ100:WBD,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,WDAY,NASDAQ100:WDAY,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,XEL,NASDAQ100:XEL,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ZM,NASDAQ100:ZM,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2022,ZS,NASDAQ100:ZS,2022-01-01,2022-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AAPL,NASDAQ100:AAPL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ABNB,NASDAQ100:ABNB,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ADBE,NASDAQ100:ADBE,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ADI,NASDAQ100:ADI,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ADP,NASDAQ100:ADP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ADSK,NASDAQ100:ADSK,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AEP,NASDAQ100:AEP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AMAT,NASDAQ100:AMAT,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AMD,NASDAQ100:AMD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AMGN,NASDAQ100:AMGN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AMZN,NASDAQ100:AMZN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ANSS,NASDAQ100:ANSS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ASML,NASDAQ100:ASML,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AVGO,NASDAQ100:AVGO,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,AZN,NASDAQ100:AZN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,BIIB,NASDAQ100:BIIB,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,BKNG,NASDAQ100:BKNG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,BKR,NASDAQ100:BKR,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CCEP,NASDAQ100:CCEP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CDNS,NASDAQ100:CDNS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CDW,NASDAQ100:CDW,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CEG,NASDAQ100:CEG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CHTR,NASDAQ100:CHTR,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CMCSA,NASDAQ100:CMCSA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,COST,NASDAQ100:COST,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CPRT,NASDAQ100:CPRT,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CRWD,NASDAQ100:CRWD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CSCO,NASDAQ100:CSCO,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CSGP,NASDAQ100:CSGP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CSX,NASDAQ100:CSX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CTAS,NASDAQ100:CTAS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,CTSH,NASDAQ100:CTSH,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,DASH,NASDAQ100:DASH,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,DDOG,NASDAQ100:DDOG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,DLTR,NASDAQ100:DLTR,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,DXCM,NASDAQ100:DXCM,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,EA,NASDAQ100:EA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,EXC,NASDAQ100:EXC,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,FANG,NASDAQ100:FANG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,FAST,NASDAQ100:FAST,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,FTNT,NASDAQ100:FTNT,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,GEHC,NASDAQ100:GEHC,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,GFS,NASDAQ100:GFS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,GILD,NASDAQ100:GILD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,GOOG,NASDAQ100:GOOG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,GOOGL,NASDAQ100:GOOGL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,HON,NASDAQ100:HON,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,IDXX,NASDAQ100:IDXX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ILMN,NASDAQ100:ILMN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,INTC,NASDAQ100:INTC,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,INTU,NASDAQ100:INTU,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ISRG,NASDAQ100:ISRG,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,KDP,NASDAQ100:KDP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,KHC,NASDAQ100:KHC,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,KLAC,NASDAQ100:KLAC,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,LRCX,NASDAQ100:LRCX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,LULU,NASDAQ100:LULU,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MAR,NASDAQ100:MAR,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MCHP,NASDAQ100:MCHP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MDB,NASDAQ100:MDB,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MDLZ,NASDAQ100:MDLZ,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MELI,NASDAQ100:MELI,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,META,NASDAQ100:META,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MNST,NASDAQ100:MNST,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MRNA,NASDAQ100:MRNA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MRVL,NASDAQ100:MRVL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MSFT,NASDAQ100:MSFT,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,MU,NASDAQ100:MU,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,NFLX,NASDAQ100:NFLX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,NVDA,NASDAQ100:NVDA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,NXPI,NASDAQ100:NXPI,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ODFL,NASDAQ100:ODFL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ON,NASDAQ100:ON,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ORLY,NASDAQ100:ORLY,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PANW,NASDAQ100:PANW,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PAYX,NASDAQ100:PAYX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PCAR,NASDAQ100:PCAR,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PDD,NASDAQ100:PDD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PEP,NASDAQ100:PEP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,PYPL,NASDAQ100:PYPL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,QCOM,NASDAQ100:QCOM,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,REGN,NASDAQ100:REGN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ROP,NASDAQ100:ROP,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ROST,NASDAQ100:ROST,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,SBUX,NASDAQ100:SBUX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,SIRI,NASDAQ100:SIRI,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,SNPS,NASDAQ100:SNPS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,SPLK,NASDAQ100:SPLK,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TEAM,NASDAQ100:TEAM,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TMUS,NASDAQ100:TMUS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TSLA,NASDAQ100:TSLA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TTD,NASDAQ100:TTD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TTWO,NASDAQ100:TTWO,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,TXN,NASDAQ100:TXN,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,VRSK,NASDAQ100:VRSK,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,VRTX,NASDAQ100:VRTX,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,WBA,NASDAQ100:WBA,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,WBD,NASDAQ100:WBD,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,WDAY,NASDAQ100:WDAY,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,XEL,NASDAQ100:XEL,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
2023,ZS,NASDAQ100:ZS,2023-01-01,2023-12-31,annual Nasdaq-100 constituent files supplied in exports,
