edge_id,source_canonical_stock_id,target_canonical_stock_id,source_ticker,target_ticker,relation_type,evidence_text,filing_form,filing_date,accepted_at,accession_number,primary_document,confidence,confidence_tier,source_weight,base_weight,snapshot_weight,valid_from,valid_to,directed,source_name,source_record_id,source_url,extraction_method,mapping_status,temporal_status,validation_status
b26811c8f71fe78817f24dbf09a0e18a048c0c7b4cf60f2c8a0be47518fee44b,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"LLC, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.2 February 5, 2015 10.10 Purchase Agreement, dated as of October 24, 2016, between the Company and Morgan Stanley & Co.",10-K,2019-01-29,2019-01-29T22:12:16.000Z,0001065280-19-000043,form10k_q418.htm,0.60,low,0.95,0.570000,0.009363,2019-01-29T22:12:16.000Z,,1,SEC EDGAR,0001065280-19-000043,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
cb588173e5c70175678b2a78ef99a1f582fe08ed2806e8a4c664d10f160c30cd,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"LLC, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.2 October 27, 2016 10.12 Purchase Agreement, dated as of April 26, 2017, between the Company and Morgan Stanley & Co.",10-K,2019-01-29,2019-01-29T22:12:16.000Z,0001065280-19-000043,form10k_q418.htm,0.60,low,0.95,0.570000,0.009363,2019-01-29T22:12:16.000Z,,1,SEC EDGAR,0001065280-19-000043,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
bdca9515f706ae41a6602d59a499eaa7454d185d8f7bff84196a43d00f4f3ad1,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"International plc, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.1 May 3, 2017 10.14† Executive Severance and Retention Incentive Plan, as amended and restated as of July 12, 2017 10-Q 001-35727 10.14 July 19, 2017 10.15 Revolving Credit Agreement among the Company, Deutsche bank AG New York Branch, Goldman Sachs Bank USA, JPMorgan Chase Bank, N.A., Morgan Stanley Senior Funding, Inc. and Wells Fargo Bank, N.A. and the administrative agent, dated as of July 27, 2017 10-Q 001-35727 10.15 October 18, 2017 10.16 Purchase Agreement, dated as of October 23, 2017 between the Company and Morgan Stanley & Co.",10-K,2019-01-29,2019-01-29T22:12:16.000Z,0001065280-19-000043,form10k_q418.htm,0.60,low,0.95,0.570000,0.009363,2019-01-29T22:12:16.000Z,,1,SEC EDGAR,0001065280-19-000043,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
fda31e674f2261c39279707c8ee678023d14abc8220a7f2b8d55f30370f0a012,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"8-K 001-35727 10.1 October 26, 2017 10.17 Purchase Agreement, dated as of October 23, 2018 between the Company and Morgan Stanley & Co.",10-K,2019-01-29,2019-01-29T22:12:16.000Z,0001065280-19-000043,form10k_q418.htm,0.60,low,0.95,0.570000,0.009363,2019-01-29T22:12:16.000Z,,1,SEC EDGAR,0001065280-19-000043,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
e54c96fcdae93226018fb2ef11a91c7ebc2c30b21b3324c03c5bc0657f94949f,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"8-K 001-35727 10.1 October 26, 2018 10.18 Purchase Agreement, dated as of October 23, 2018 between the Company and Morgan Stanley & Co.",10-K,2019-01-29,2019-01-29T22:12:16.000Z,0001065280-19-000043,form10k_q418.htm,0.60,low,0.95,0.570000,0.009363,2019-01-29T22:12:16.000Z,,1,SEC EDGAR,0001065280-19-000043,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
a80dcdc031a3b279386a7611a013bd67972e8b2af3038973f21b6ad4563ad4ce,CMIN-US:CHTR,CMIN-US:AAPL,CHTR,AAPL,customer,"We are also modifying our service operations to allow our customers to (1) interact with us through a variety of new forums, including our customer website, online chat and social media, (2) have their services installed at the time and in the manner of their own choosing, including self-installation, and to (3) receive their selected services on devices of their own choosing, including connected devices, such as Apple TV and Roku.",10-K,2019-01-31,2019-01-31T12:13:55.000Z,0001091667-19-000029,chtr12312018-10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T12:13:55.000Z,,1,SEC EDGAR,0001091667-19-000029,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
85a3acb8bbeb2621f20769fa3973499914c0d78de8885fd483ea19fbf988e87c,CMIN-US:CHTR,CMIN-US:AAPL,CHTR,AAPL,customer,"Customers are increasingly accessing their subscription content through connected devices, such as Apple TV and Roku.",10-K,2019-01-31,2019-01-31T12:13:55.000Z,0001091667-19-000029,chtr12312018-10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T12:13:55.000Z,,1,SEC EDGAR,0001091667-19-000029,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
20e59bf6c734c36750890241877b47612ff925c6b423a22e2a70c09495445efc,CMIN-US:CHTR,CMIN-US:NFLX,CHTR,NFLX,customer,"Spectrum Guide® is designed to allow our customers to enjoy a state-of-the-art video experience on our set-top boxes, and provides access to third-party video applications such as Netflix.",10-K,2019-01-31,2019-01-31T12:13:55.000Z,0001091667-19-000029,chtr12312018-10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T12:13:55.000Z,,1,SEC EDGAR,0001091667-19-000029,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
c14a72bea116bd87170ce5e861e1135ce6aedcc924aba45f06b6eba28bc43b34,CMIN-US:CHTR,CMIN-US:VZ,CHTR,VZ,customer,"Increasingly, however, we are testing and evaluating opportunities for our customers to connect their devices to our network beyond their current service location or via our mobile virtual network operator (“MVNO”) reseller agreement with Verizon Communications Inc. (""Verizon""), using a combination of licensed and unlicensed radio spectrum for fixed and mobile service delivery from our highly distributed, high capacity network.Our principal executive offices are located at 400 Atlantic Street, Stamford, Connecticut 06901.",10-K,2019-01-31,2019-01-31T12:13:55.000Z,0001091667-19-000029,chtr12312018-10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T12:13:55.000Z,,1,SEC EDGAR,0001091667-19-000029,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
9c03e58909d591b02dd1339b7c37405a0ff39a9911d0f43b493dda9867466472,CMIN-US:CMCSA,CMIN-US:NFLX,CMCSA,NFLX,customer,"HD and DVR, individually or together, are referred to as advanced services.Cable Communications’ Internet Protocol (“IP”) and cloud-enabled video platform, referred to as the X1 platform, provides customers with integrated search functionality, including the use of a voice-activated remote control, personalized recommendations and access to, and integration of content from, certain third-party internet applications, such as Netflix, Amazon Prime Video and YouTube.",10-K,2019-01-31,2019-01-31T22:00:03.000Z,0001166691-19-000005,cmcsa-12312018x10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T22:00:03.000Z,,1,SEC EDGAR,0001166691-19-000005,https://www.sec.gov/Archives/edgar/data/1166691/000116669119000005/cmcsa-12312018x10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
0ecf5cb4f50d6c4f9c700cc5362f05b8fe793f48879ac9c4182f2ab954ead4c0,CMIN-US:CMCSA,CMIN-US:NFLX,CMCSA,NFLX,customer,"Sky Q customers are offered personalized content recommendations and the use of a voice activated remote control, as well as integrated access to content from other providers such as Netflix, Spotify, Vevo and YouTube.",10-K,2019-01-31,2019-01-31T22:00:03.000Z,0001166691-19-000005,cmcsa-12312018x10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T22:00:03.000Z,,1,SEC EDGAR,0001166691-19-000005,https://www.sec.gov/Archives/edgar/data/1166691/000116669119000005/cmcsa-12312018x10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
8411770fd094c8ba5e4ba3bb314bcd90da7f837606ba72ea02a1b78b922d94e7,CMIN-US:NFLX,CMIN-US:CHTR,NFLX,CHTR,supplier,"Other online video business models have also developed, including, (i) subscription video on demand (“SVOD”) services such as Netflix, Amazon Prime, and Hulu Plus, (ii) ad-supported free online video products, including YouTube and Hulu, some of which offer programming for free to consumers that we currently purchase for a fee, (iii) pay-per-view products, such as iTunes, Amazon Instant and DAZN, and (iv) additional offerings from mobile providers which continue to integrate and bundle video services and mobile products.",10-K,2019-01-31,2019-01-31T12:13:55.000Z,0001091667-19-000029,chtr12312018-10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T12:13:55.000Z,,1,SEC EDGAR,0001091667-19-000029,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
000c196e22bba62cbb1964e060299d1f7256b753541ef84d98ad7c73581d1916,CMIN-US:SNAP,CMIN-US:CMCSA,SNAP,CMCSA,supplier,"Purchases of investments in 2017 were primarily related to capital contributions to Atairos, our investment in Snap Inc. and NBCUniversal’s capital contributions in Hulu.",10-K,2019-01-31,2019-01-31T22:00:03.000Z,0001166691-19-000005,cmcsa-12312018x10k.htm,0.60,low,0.95,0.570000,0.009436,2019-01-31T22:00:03.000Z,,1,SEC EDGAR,0001166691-19-000005,https://www.sec.gov/Archives/edgar/data/1166691/000116669119000005/cmcsa-12312018x10k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
56b811dc76f9bd4b6765a67886fd15441e9fc4ee045a947aeb07288139ba595a,CMIN-US:AAPL,CMIN-US:GOOG,AAPL,GOOG,supplier,"We face competition from:•Other digital content and application platform providers, such as Apple.•Companies that design, manufacture, and market consumer electronics products, including businesses that have developed proprietary platforms.•Providers of enterprise cloud services, including Alibaba, Amazon, and Microsoft.•Digital assistant providers, such as Amazon and Apple.Competing successfully depends heavily on our ability to deliver and distribute innovative products and technologies to the marketplace across our businesses.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,1,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
c3a2ed4dc855bbd242d3504fac8fc477b2e2f9892624d2aba9c2ff4e20cd4c53,CMIN-US:BABA,CMIN-US:GOOG,BABA,GOOG,supplier,"We face competition from:•Other digital content and application platform providers, such as Apple.•Companies that design, manufacture, and market consumer electronics products, including businesses that have developed proprietary platforms.•Providers of enterprise cloud services, including Alibaba, Amazon, and Microsoft.•Digital assistant providers, such as Amazon and Apple.Competing successfully depends heavily on our ability to deliver and distribute innovative products and technologies to the marketplace across our businesses.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,1,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
8970cacf57530b0315687aea12e31b2655f800d3b6ca5e634d021b7ff81558a6,CMIN-US:GOOG,CMIN-US:ABBV,GOOG,ABBV,strategic_partner,"65Table of ContentsAlphabet Inc.In September 2014, AbbVie Inc. (AbbVie) and Calico entered into a research and development collaboration agreement intended to help both companies discover, develop, and bring to market new therapies for patients with age-related diseases, including neurodegeneration and cancer.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,0,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
ace8709a0cd2a8cdf81972025b79250a7658d845837f85dd74a607ee3b912725,CMIN-US:GOOG,CMIN-US:ABBV,GOOG,ABBV,strategic_partner,"In the second quarter of 2018, AbbVie and Calico amended the collaboration agreement resulting in an increase in total commitments.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,0,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
b1b916f94eb350d0977abf3df5c52c168d223b79d51da341a3a30787055a9cd0,CMIN-US:GOOG,CMIN-US:NFLX,GOOG,NFLX,customer,"Our advertisers typically advertise in multiple media, both online and offline.•Other online advertising platforms and networks, including Amazon, AppNexus, Criteo, and Facebook, that compete for advertisers that use Google Ads, our primary auction-based advertising platform.•Providers of digital video services, such as Amazon, Facebook, Hulu, and Netflix.We compete with companies that have longer operating histories and more established relationships with customers and users in businesses that are further afield from our advertising business.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,1,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
475766caea191b76b2a145d36756007ad51d175229cd87a3396564549b4dc2b2,CMIN-US:GOOG,CMIN-US:ORCL,GOOG,ORCL,customer,"Our customers and partners may discontinue the use of our products, services, and technologies, as a result of injunctions or otherwise, which could result in loss of revenues and adversely affect our business.In 2010, Oracle America, Inc. (Oracle) brought a copyright lawsuit against Google in the Northern District of California, alleging that Google's Android operating system infringes Oracle's copyrights related to certain Java application programming interfaces.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,1,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
81dc1bf6ac22a3e82d6050d7fd6d653fedc0996569ddcf2b200c2a03047aa4df,CMIN-US:MSFT,CMIN-US:GOOG,MSFT,GOOG,supplier,"We face competition from:•Other digital content and application platform providers, such as Apple.•Companies that design, manufacture, and market consumer electronics products, including businesses that have developed proprietary platforms.•Providers of enterprise cloud services, including Alibaba, Amazon, and Microsoft.•Digital assistant providers, such as Amazon and Apple.Competing successfully depends heavily on our ability to deliver and distribute innovative products and technologies to the marketplace across our businesses.",10-K,2019-02-05,2019-02-05T02:06:38.000Z,0001652044-19-000004,goog10-kq42018.htm,0.60,low,0.95,0.570000,0.009619,2019-02-05T02:06:38.000Z,,1,SEC EDGAR,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
5e41209d2cd08717da755b5fecbfc2b6b4b8fb3ad9cfe50b586116c80e55e228,CMIN-US:MA,CMIN-US:PYPL,MA,PYPL,supplier,"In the event of default or failure of one or more of our counterparties, we could incur significant losses, which could negatively impact our results of operations and financial condition.23Table of ContentsPayPal is not a bank or licensed lender in the U.S. and relies upon third parties to make loans and provide other products critical to our business, which raises additional risks.As PayPal is neither a chartered financial institution, nor licensed to make loans in any state in the U.S., we rely on third-party chartered financial institutions to provide PayPal branded credit products to our customers in the U.S., including consumer credits products such as PayPal Credit and PayPal branded Mastercard credit cards, and business credit products such as PayPal Working Capital and PayPal Business Loan products.",10-K,2019-02-07,2019-02-07T21:47:58.000Z,0001633917-19-000043,pypl201810-k.htm,0.60,low,0.95,0.570000,0.009694,2019-02-07T21:47:58.000Z,,1,SEC EDGAR,0001633917-19-000043,https://www.sec.gov/Archives/edgar/data/1633917/000163391719000043/pypl201810-k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
84181c4e9d28ea0fb2fc4fa2236cc2c874d7dd4dd16ab09bd9543196b2433984,CMIN-US:NFLX,CMIN-US:TMUS,NFLX,TMUS,supplier,"Our primary service plan offering, which allows customers to subscribe for wireless communication services separately from the purchase of a device is our T-Mobile ONE plan (“T-Mobile ONE”), which includes:•Unlimited talk, unlimited text and unlimited high-speed 4G LTE data on their device, where monthly wireless service fees and sales taxes are included in the advertised monthly recurring charge; •Video that typically streams at DVD (480p) quality and tethering is at maximum 3G speeds;•The ability for customers to keep their price for service until they decide to change it;•The ability for qualifying T-Mobile ONE customers on family plans to opt in for a standard monthly Netflix service plan at no additional cost; and•The ability for customers to choose to add on additional features for an additional cost on T-Mobile ONE Plus, where customers also receive:•Unlimited high definition video streaming;•20 GB of high-speed 4G LTE tethering;•Voicemail to Text, NameID and unlimited Gogo in-flight internet passes on capable domestic flights; and•Up to two times faster speeds when traveling abroad in 210+ countries and destinations.Depending on their credit profile, customers are qualified either for postpaid or prepaid service.Our device options for customers on T-Mobile ONE, and previously on Simple Choice plans, include:•for qualifying customers, depending on their credit profile, the option of financing all or a portion of the device purchase price at the time of sale over an installment period of up to 36 months using an EIP. •for qualifying customers who finance their initial device with an EIP, an option to enroll in our Just Upgrade My Phone (“JUMP!®”) program to later upgrade their device.",10-K,2019-02-07,2019-02-07T12:46:51.000Z,0001283699-19-000015,tmus12312018form10-k.htm,0.60,low,0.95,0.570000,0.009694,2019-02-07T12:46:51.000Z,,1,SEC EDGAR,0001283699-19-000015,https://www.sec.gov/Archives/edgar/data/1283699/000128369919000015/tmus12312018form10-k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
b6a84dac4d3b2408c7d3430eb57ffa3b6e7ebc8795c676f6f4bcec8ac1292475,CMIN-US:PYPL,CMIN-US:MA,PYPL,MA,customer,"PayPal Credit and PayPal Mastercard consumer credit products, PayPal Working Capital, and PayPal Business Loan products;•third parties that provide loan servicing and customer statements processing;•third parties that provide certain outsourced customer support and product development functions, which are critical to our operations; and•third parties that provide facilities, infrastructure, components, and services, including data center facilities and cloud computing.31Table of ContentsBecause we rely on third parties to provide certain of our services and to facilitate certain of our business activities, we face increased operational risk.",10-K,2019-02-07,2019-02-07T21:47:58.000Z,0001633917-19-000043,pypl201810-k.htm,0.60,low,0.95,0.570000,0.009694,2019-02-07T21:47:58.000Z,,1,SEC EDGAR,0001633917-19-000043,https://www.sec.gov/Archives/edgar/data/1633917/000163391719000043/pypl201810-k.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
2246a72bd57c34783b26beabac105c6b12bf0cc9d8176bfa70207a072d6d5888,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"LLC, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.2 February 5, 2015 10.10 Purchase Agreement, dated as of October 24, 2016, between the Company and Morgan Stanley & Co.",10-K/A,2019-02-08,2019-02-08T18:25:19.000Z,0001065280-19-000079,a10ka.htm,0.60,low,0.95,0.570000,0.009731,2019-02-08T18:25:19.000Z,,1,SEC EDGAR,0001065280-19-000079,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000079/a10ka.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
8df5a35399c60e8493ac8bb601c74142a6e1af81b9f71c15c8a73b0d45f69487,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"LLC, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.2 October 27, 2016 10.12 Purchase Agreement, dated as of April 26, 2017, between the Company and Morgan Stanley & Co.",10-K/A,2019-02-08,2019-02-08T18:25:19.000Z,0001065280-19-000079,a10ka.htm,0.60,low,0.95,0.570000,0.009731,2019-02-08T18:25:19.000Z,,1,SEC EDGAR,0001065280-19-000079,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000079/a10ka.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
ca93c7f8e400b75fb2044d01884969f42ea665d4f6be2a5f8712a19e01184bf8,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"International plc, as representative of the Initial Purchasers listed in Schedule 1 thereto 8-K 001-35727 10.1 May 3, 2017 10.14† Executive Severance and Retention Incentive Plan, as amended and restated as of July 12, 2017 10-Q 001-35727 10.14 July 19, 2017 10.15 Revolving Credit Agreement among the Company, Deutsche bank AG New York Branch, Goldman Sachs Bank USA, JPMorgan Chase Bank, N.A., Morgan Stanley Senior Funding, Inc. and Wells Fargo Bank, N.A. and the administrative agent, dated as of July 27, 2017 10-Q 001-35727 10.15 October 18, 2017 10.16 Purchase Agreement, dated as of October 23, 2017 between the Company and Morgan Stanley & Co.",10-K/A,2019-02-08,2019-02-08T18:25:19.000Z,0001065280-19-000079,a10ka.htm,0.60,low,0.95,0.570000,0.009731,2019-02-08T18:25:19.000Z,,1,SEC EDGAR,0001065280-19-000079,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000079/a10ka.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
89c6997833a9cb8fd5035b66099f983c5d45353a2ad4799977156c4a961a0f13,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"Exhibit Filing Date 10.17 Purchase Agreement, dated as of October 23, 2018 between the Company and Morgan Stanley & Co.",10-K/A,2019-02-08,2019-02-08T18:25:19.000Z,0001065280-19-000079,a10ka.htm,0.60,low,0.95,0.570000,0.009731,2019-02-08T18:25:19.000Z,,1,SEC EDGAR,0001065280-19-000079,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000079/a10ka.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
104ed448fae402d93463f8f8920f2d053795a5a4dee963899eaf6a1631edac91,CMIN-US:MS,CMIN-US:NFLX,MS,NFLX,supplier,"8-K 001-35727 10.1 October 26, 2018 10.18 Purchase Agreement, dated as of October 23, 2018 between the Company and Morgan Stanley & Co.",10-K/A,2019-02-08,2019-02-08T18:25:19.000Z,0001065280-19-000079,a10ka.htm,0.60,low,0.95,0.570000,0.009731,2019-02-08T18:25:19.000Z,,1,SEC EDGAR,0001065280-19-000079,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000079/a10ka.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
9a6cb83e74f7c9007eb30637225590a968e18226916a2b220b06af9043e98833,CMIN-US:CTA-PB,CMIN-US:MMM,CTA-PB,MMM,supplier,"The company's remaining product lines compete with many companies depending on the applicable market segment; peer multi-industrial competitors include The 3M Company and Honeywell.Distribution Most products are marketed primarily through the company's sales organization, although in some regions, more emphasis is placed on sales through distributors.",10-K,2019-02-11,2019-02-11T14:17:46.000Z,0000030554-19-000005,dd-12x31x201810xk.htm,0.60,low,0.95,0.570000,0.009844,2019-02-11T14:17:46.000Z,,1,SEC EDGAR,0000030554-19-000005,https://www.sec.gov/Archives/edgar/data/30554/000003055419000005/dd-12x31x201810xk.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
e70331629363b231b193dfea82f52abf2f5ca3f1f5b25f52dd1fed6eed788c1c,CMIN-US:MA,CMIN-US:V,MA,V,customer,"Inc., Visa International Service Association and Mastercard’s customer banks that are parties thereto (incorporated by reference to Exhibit 10.33 to Amendment No.1 to the Company’s Annual Report on Form 10-K/A filed on November 23, 2011).",10-K,2019-02-13,2019-02-13T15:03:54.000Z,0001141391-19-000013,ma12312018-10xk.htm,0.60,low,0.95,0.570000,0.009920,2019-02-13T15:03:54.000Z,,1,SEC EDGAR,0001141391-19-000013,https://www.sec.gov/Archives/edgar/data/1141391/000114139119000013/ma12312018-10xk.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
1db8ee3b2d4143ce02995598bf94322af679fa5c9fc035f7cadedd2ba264206b,CMIN-US:MA,CMIN-US:V,MA,V,customer,"10.26.1 Amendment to Omnibus Agreement Regarding Interchange Litigation Judgment Sharing and Settlement Sharing, dated as of August 25, 2014, by and among Mastercard Incorporated, Mastercard International Incorporated, Visa Inc., Visa U.S.A Inc., Visa International Service Association and Mastercard’s customer banks that are parties thereto (incorporated by reference to Exhibit 10.1 to the Company’s Quarterly Report on Form 10-Q filed October 30, 2014 (File No.",10-K,2019-02-13,2019-02-13T15:03:54.000Z,0001141391-19-000013,ma12312018-10xk.htm,0.60,low,0.95,0.570000,0.009920,2019-02-13T15:03:54.000Z,,1,SEC EDGAR,0001141391-19-000013,https://www.sec.gov/Archives/edgar/data/1141391/000114139119000013/ma12312018-10xk.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
2b5ce41e6aa57d5287ba24632c2c16a73469dbf843ab47442d014e84cd067960,CMIN-US:MA,CMIN-US:V,MA,V,customer,"10.26.2 Second Amendment to Omnibus Agreement Regarding Interchange Litigation Judgment Sharing and Settlement Sharing, dated as of October 22, 2015, by and among Mastercard Incorporated, Mastercard International Incorporated, Visa Inc., Visa U.S.A Inc., Visa International Service Association and Mastercard’s customer banks that are parties thereto (incorporated by reference to Exhibit 10.2 to the Company’s Quarterly Report on Form 10-Q filed October 29, 2015 (File No.",10-K,2019-02-13,2019-02-13T15:03:54.000Z,0001141391-19-000013,ma12312018-10xk.htm,0.60,low,0.95,0.570000,0.009920,2019-02-13T15:03:54.000Z,,1,SEC EDGAR,0001141391-19-000013,https://www.sec.gov/Archives/edgar/data/1141391/000114139119000013/ma12312018-10xk.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_universe_match,public_at_sec_acceptance,candidate_review_required
